direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,safety
52.783954494962046,1721.8114768168857,10,6,4,292.5,3570,223.125,117.13873985577956,345,15,19.5,21.0625,12.401959270615269,42,2,safe
52.783954494962046,1652.7828326434146,3,2,4,255.0,1080,216.0,79.71198153351854,300,120,32.0,33.0,9.695359714832659,47,17,safe
290.10083826101953,583.3588193098507,3,4,1,90.0,1125,160.71428571428572,122.83637698257012,315,15,17.0,24.142857142857142,16.65986255670086,47,2,safe
120.09649018010694,2211.5469389731015,10,10,2,180.0,3525,176.25,113.13570391348613,345,15,14.5,17.25,13.460590625971804,47,2,safe
40.0,1628.874977841869,6,6,6,172.5,2175,181.25,117.86512418862503,330,30,22.0,23.666666666666668,14.04358295529393,42,7,safe
146.84250886188423,1915.6587341274062,9,10,2,105.0,3225,169.73684210526315,125.97486888275652,345,15,17.0,22.263157894736842,16.58103579160354,47,2,safe
201.41220129763533,1286.218823620411,5,4,2,240.0,1710,190.0,115.32562594670796,315,45,32.0,27.555555555555557,14.989708403591157,47,2,safe
233.21234958723784,1884.896538898805,10,13,2,90.0,3720,161.7391304347826,132.02938322216937,345,15,22.0,22.434782608695652,15.736487887699008,47,2,safe
0.0,2049.5906761465717,7,9,6,120.0,2460,153.75,114.42109726794268,330,15,22.0,20.125,12.854352375751958,47,2,safe
177.15849370950104,1443.1564552590767,7,6,2,255.0,2595,199.6153846153846,120.77413022888793,345,30,27.0,22.384615384615383,15.374996993312832,42,2,safe
50.6990755072082,2091.7741323348155,12,11,5,240.0,4305,187.17391304347825,132.54060974853775,345,15,22.0,22.217391304347824,14.779411418942201,47,2,safe
40.0,1528.6780042265414,7,11,3,67.5,2475,137.5,119.92184955211457,315,15,19.5,21.444444444444443,13.111581912451053,47,2,safe
29.310900180710433,1913.9504141891746,8,9,2,105.0,2880,169.41176470588235,132.55279029327474,345,15,32.0,27.58823529411765,14.336538361122283,47,7,safe
20.0,1426.8976428600863,3,7,4,60.0,1140,114.0,96.32756614801393,270,30,29.5,27.0,13.416407864998739,47,2,safe
116.17418861005244,1400.469757075488,7,7,4,172.5,2430,173.57142857142858,124.56249968000246,345,15,29.5,27.0,15.698043554168507,47,2,safe
122.58874336577558,1741.9047142889328,13,11,3,255.0,4755,198.125,135.4837974630177,345,15,22.0,20.333333333333332,11.873172373979171,42,2,safe
20.0,1742.4215716658623,9,11,6,97.5,3240,162.0,124.11083756062563,345,15,19.5,22.25,15.286840746210448,47,2,safe
239.43738967899466,2190.4193558789316,10,8,3,247.5,3600,200.0,115.10864433221339,345,15,14.5,18.666666666666668,13.333333333333332,42,2,safe
20.0,1804.058604730046,6,5,3,240.0,2160,196.36363636363637,119.39413167189564,345,30,27.0,28.363636363636363,10.020639856840274,47,12,safe
88.31123842161416,1574.336862741689,6,9,4,75.0,2175,145.0,121.57302332343306,330,15,27.0,24.333333333333332,11.813363431112899,42,2,safe
12.735758101157112,1569.9002925296036,7,8,1,90.0,2535,169.0,134.99629624548965,345,15,37.0,31.666666666666668,14.88474237451074,47,7,safe
146.402635769407,1896.0065453715101,13,8,2,285.0,4575,217.85714285714286,127.91897946013502,345,15,22.0,21.761904761904763,12.953781436890898,47,2,safe
167.6622457812031,2093.9253100879478,12,11,2,240.0,4245,184.56521739130434,126.61919151430146,345,30,17.0,18.08695652173913,14.215463238497229,47,2,safe
167.74661140877944,1447.871702523091,10,8,2,247.5,3495,194.16666666666666,122.01149763672092,345,15,14.5,17.27777777777778,12.187450538044613,37,2,safe
235.3610503545358,2164.691541884217,7,8,3,120.0,2565,171.0,120.09995836801943,345,15,17.0,20.666666666666668,15.107025591499546,42,2,safe
167.74661140877944,1253.842660056783,5,5,4,187.5,1860,186.0,124.81586437628832,345,30,24.5,27.0,11.61895003862225,47,12,safe
127.18008183839729,1683.3506860559762,7,8,2,120.0,2565,171.0,125.11594622589081,345,15,27.0,27.0,14.375905768565216,47,2,safe
167.74661140877944,2229.671308248783,9,9,1,187.5,3285,182.5,119.18997441060218,330,15,19.5,21.444444444444443,14.423061095274633,47,2,safe
70.3420215802759,1635.628004942804,7,7,1,180.0,2565,183.21428571428572,124.23490340677131,330,15,32.0,31.642857142857142,12.88192056919388,47,7,safe
