distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,safety
0.7482698655279737,0.6168132202719192,0.16666666666666666,0.5833333333333334,0.1111111111111111,0.125,0.18556701030927836,0.1503267973856209,0.5888711231810789,1.0,0.0,0.75,0.7828282828282828,0.5298940221658182,1.0,0.14285714285714285,safe
0.6208928395923538,0.29373523077456715,0.5,0.25,0.2222222222222222,1.0,0.5051546391752577,0.803921568627451,1.0,1.0,0.0,0.75,0.7196969696969696,0.6053868308594624,1.0,0.0,safe
0.7998812039325773,0.6437728305093422,0.6666666666666666,0.4166666666666667,0.1111111111111111,0.825,0.6563573883161512,0.8345588235294118,0.6862451889656573,1.0,0.0,0.375,0.4722222222222222,0.49888765156985887,0.75,0.0,safe
0.22102228628989956,0.08152917670180089,0.08333333333333333,0.08333333333333333,0.2222222222222222,0.225,0.09965635738831616,0.3627450980392157,0.8440712911396941,1.0,0.0,0.5625,0.5902777777777778,0.32867109906108977,0.75,0.42857142857142855,safe
0.13886683122229956,0.1171872442504074,0.0,0.16666666666666666,0.0,0.325,0.054982817869415807,0.46078431372549017,0.41831550079413143,0.7142857142857143,0.5714285714285714,0.5,0.625,0.5091750772173156,1.0,0.42857142857142855,safe
0.15983294664966718,0.06831108975435762,0.08333333333333333,0.0,0.1111111111111111,0.625,0.08934707903780069,0.7058823529411765,0.7720777895032639,1.0,0.0,0.5,0.4166666666666667,0.4800548665487303,0.625,0.14285714285714285,safe
0.5573421267621396,0.3590892769361651,0.25,0.16666666666666666,0.2222222222222222,0.4,0.2611683848797251,0.5969498910675382,0.8797496072283386,1.0,0.0,0.875,0.8928571428571429,0.44217105641854343,1.0,0.42857142857142855,safe
0.7559507636610843,0.5793602714361518,0.4166666666666667,0.16666666666666666,0.1111111111111111,0.9,0.40893470790378006,0.9117647058823529,0.6351130987921868,1.0,0.0,0.75,0.7870370370370371,0.4800548665487303,1.0,0.42857142857142855,safe
0.5579052921752173,0.41220974493140466,0.16666666666666666,0.08333333333333333,0.2222222222222222,0.35,0.16494845360824742,0.5098039215686274,0.7428549819549837,1.0,0.0,0.625,0.7777777777777778,0.26666666666666666,0.875,0.7142857142857143,safe
0.7281765900949039,0.535317267118919,0.25,0.3333333333333333,0.4444444444444444,0.15,0.2508591065292096,0.24585218702865752,0.6595780634262703,1.0,0.0,0.625,0.6327160493827162,0.5936205076627806,1.0,0.14285714285714285,safe
0.29281552806336353,0.231411002171849,0.0,0.08333333333333333,0.1111111111111111,0.25,0.013745704467353952,0.16666666666666666,0.27650859807202677,0.0,0.0,0.625,0.7870370370370371,0.37770514915502107,1.0,0.7142857142857143,safe
0.7661041881464971,0.65965443712269,0.5,0.3333333333333333,0.4444444444444444,0.325,0.5017182130584192,0.5588235294117647,0.925756917568262,1.0,0.0,0.6875,0.5555555555555556,0.753592220347252,1.0,0.0,safe
0.03640714258693443,0.0,0.0,0.0,0.1111111111111111,0.4,0.010309278350515464,0.3464052287581699,0.4444040397575551,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,safe
0.2845349670190246,0.18325393671227116,0.0,0.0,0.1111111111111111,0.4,0.013745704467353952,0.3790849673202614,0.5206498202651224,0.2857142857142857,0.0,0.75,0.8333333333333334,0.4444444444444444,1.0,0.7142857142857143,safe
0.04562257582873991,0.050563915584391154,0.0,0.0,0.1111111111111111,0.35,0.003436426116838488,0.28104575163398693,0.37253834572051514,0.0,0.0,0.25,0.2777777777777778,0.4444444444444444,0.5,0.14285714285714285,safe
0.7978191485255371,0.5565808249319637,0.4166666666666667,0.5,0.5555555555555556,0.1,0.41924398625429554,0.3137254901960784,0.8722819007250127,0.8571428571428571,0.0,0.625,0.608974358974359,0.6196433832612601,1.0,0.14285714285714285,safe
0.2213481384717827,0.10238371475400018,0.08333333333333333,0.0,0.0,0.85,0.07903780068728522,1.0,0.3969659185311164,0.8571428571428571,0.8571428571428571,0.5,0.6944444444444444,0.4800548665487303,1.0,0.5714285714285714,safe
0.9057774934801316,0.6655571080615031,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.4,0.17869415807560138,0.565826330532213,0.47061155636937946,0.8571428571428571,0.0,0.8125,0.8333333333333334,0.25660011963983365,0.875,0.7142857142857143,safe
0.15498493687334905,0.06770948211992159,0.0,0.08333333333333333,0.1111111111111111,0.15,0.003436426116838488,0.09313725490196079,0.39043052730075734,0.14285714285714285,0.0,0.0,0.23148148148148154,0.6869347033700521,0.75,0.0,safe
0.23506463568070102,0.18323085896533983,0.0,0.0,0.1111111111111111,0.35,0.003436426116838488,0.28104575163398693,0.37253834572051514,0.0,0.0,0.625,0.6944444444444444,0.4444444444444444,0.875,0.5714285714285714,safe
0.35425731778151315,0.15347553560486135,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.3,0.08934707903780069,0.47058823529411764,0.5645929703150216,0.5714285714285714,0.0,0.5,0.4861111111111111,0.36851386559504445,0.625,0.2857142857142857,safe
0.7288015534582826,0.38010283937557665,0.25,0.25,0.3333333333333333,0.25,0.24398625429553264,0.3582887700534758,0.810567475183473,0.8571428571428571,0.0,0.75,0.7986111111111112,0.30932024237944566,1.0,0.5714285714285714,safe
0.7281530591516062,0.41140562217724275,0.16666666666666666,0.3333333333333333,0.5555555555555556,0.1,0.16838487972508592,0.06485671191553542,0.5095322278384135,0.5714285714285714,0.0,0.75,0.7291666666666666,0.56382730917179,1.0,0.2857142857142857,safe
