direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,safety
0.4411469939176769,0.5019685806830088,0.2777777777777778,0.23809523809523808,0.09090909090909091,0.575,0.26713947990543735,0.5,0.8318653737234168,0.9473684210526315,0.0,0.5625,0.47096774193548385,0.6932712311931024,1.0,0.0,safe
0.0,0.5251176771876875,0.3888888888888889,0.47619047619047616,0.18181818181818182,0.1,0.37825059101654845,0.3719723183391003,0.8786589341100159,1.0,0.0,0.5,0.5142314990512332,0.7452270270188193,1.0,0.0,safe
0.0460547150098436,0.4389741261745294,0.4444444444444444,0.47619047619047616,0.36363636363636365,0.2,0.4326241134751773,0.4150326797385621,0.8668091051040926,1.0,0.0,0.375,0.34767025089605724,0.5430892998893653,0.8571428571428571,0.0,safe
0.38591286633864763,0.3684188311541585,0.3888888888888889,0.23809523809523808,0.18181818181818182,0.8,0.37825059101654845,0.6127450980392157,0.8097924974268957,1.0,0.05555555555555555,0.4375,0.47311827956989233,0.6246526812735397,1.0,0.2222222222222222,safe
0.26740136941490456,0.945152351195066,0.5555555555555556,0.47619047619047616,0.5454545454545454,0.5,0.5555555555555556,0.5058823529411764,0.7217340230306454,1.0,0.05555555555555555,0.4375,0.36129032258064514,0.5447189642375232,0.7142857142857143,0.0,safe
0.05144949513345072,0.5037470048870236,0.3333333333333333,0.2857142857142857,0.36363636363636365,0.475,0.3215130023640662,0.4950980392156863,0.8118480290191151,1.0,0.0,0.5,0.43010752688172055,0.6650370708130152,1.0,0.1111111111111111,safe
0.26740136941490456,0.4662262596015847,0.3333333333333333,0.23809523809523808,0.36363636363636365,0.75,0.30969267139479906,0.5320855614973262,0.8359682860052836,1.0,0.05555555555555555,0.625,0.5777126099706746,0.6915965479410427,1.0,0.1111111111111111,safe
0.38591286633864763,0.535486839623446,0.3888888888888889,0.38095238095238093,0.18181818181818182,0.2,0.375886524822695,0.44509803921568625,0.8417970196087784,1.0,0.0,0.5,0.4064516129032258,0.6442049363362563,1.0,0.0,safe
0.6990992995358974,0.4811039119978718,0.16666666666666666,0.19047619047619047,0.09090909090909091,0.3,0.16548463356973994,0.4411764705882353,0.6279217421667402,0.8421052631578947,0.1111111111111111,0.75,0.631336405529954,0.686978002202548,1.0,0.2222222222222222,safe
0.0947870371228883,0.5875125216612466,0.5,0.2857142857142857,0.2727272727272727,0.85,0.5130023640661938,0.6725490196078432,0.7978860960201163,1.0,0.05555555555555555,0.625,0.518279569892473,0.7156970184527963,1.0,0.0,safe
0.38591286633864763,0.4594646550882901,0.3333333333333333,0.23809523809523808,0.2727272727272727,0.7,0.3144208037825059,0.5427807486631016,0.733721409962948,0.9473684210526315,0.05555555555555555,0.375,0.343108504398827,0.6523954588366965,0.8571428571428571,0.1111111111111111,safe
0.5511197164819552,0.6202736655439524,0.2777777777777778,0.23809523809523808,0.09090909090909091,0.5,0.26004728132387706,0.4823529411764706,0.737631344236401,1.0,0.0,0.75,0.6,0.6368869601428496,1.0,0.2222222222222222,safe
0.04603455769550631,0.5967313264089869,0.2777777777777778,0.3333333333333333,0.36363636363636365,0.25,0.26713947990543735,0.38235294117647056,0.7,0.7368421052631579,0.0,0.5,0.39784946236559154,0.6871842709362768,1.0,0.0,safe
0.2821659289645706,0.4493525265731002,0.5,0.47619047619047616,0.2727272727272727,0.25,0.4799054373522459,0.4442724458204334,0.8999846105178549,1.0,0.0,0.125,0.27334465195246166,0.7872776474553469,1.0,0.0,safe
0.10002293992849641,0.5024458508294322,0.3888888888888889,0.5238095238095238,0.45454545454545453,0.225,0.38534278959810875,0.34967320261437906,0.7602793508691557,0.8947368421052632,0.0,0.125,0.22580645161290322,0.5400617248673216,0.8571428571428571,0.0,safe
0.24776284807404506,0.5984091537800391,0.5,0.47619047619047616,0.09090909090909091,0.3,0.4988179669030733,0.4690402476780186,0.7976072249663737,0.9473684210526315,0.0,0.375,0.36162988115449907,0.5931277720834024,1.0,0.0,safe
0.33697902915504807,0.4440470488173265,0.3888888888888889,0.23809523809523808,0.36363636363636365,0.8,0.3664302600472813,0.5882352941176471,0.8220908303425682,1.0,0.05555555555555555,0.5,0.5053763440860214,0.6833841444523635,1.0,0.1111111111111111,safe
0.5572396649941005,0.06031970010900028,0.05555555555555555,0.047619047619047616,0.0,0.45,0.03546099290780142,0.4411764705882353,0.5,0.631578947368421,0.2777777777777778,0.4375,0.41935483870967744,0.125,0.42857142857142855,0.4444444444444444,safe
0.6990992995358974,0.5170922628928564,0.2777777777777778,0.19047619047619047,0.18181818181818182,0.7,0.25295508274231676,0.5392156862745098,0.8205689083394114,1.0,0.0,0.875,0.5555555555555557,0.8425417160057279,1.0,0.0,safe
0.04603455769550631,0.6370054959762901,0.6111111111111112,0.6666666666666666,0.7272727272727273,0.2,0.6146572104018913,0.42235294117647054,0.9049729277718753,1.0,0.0,0.25,0.28774193548387095,0.6485368146836384,1.0,0.0,safe
