direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,safety
40.77496789914136,1955.3280844009662,6,6,3,172.5,2205,183.75,120.1756526922155,345,30,17.0,22.0,18.484227510682363,47,2,unsafe
161.116158853932,1899.884029169425,9,8,2,240.0,3300,194.11764705882354,123.85042323561167,345,30,22.0,24.352941176470587,13.839165124727757,47,2,unsafe
303.72804020842824,2008.689389463576,8,8,4,195.0,2910,181.875,126.04407711193731,345,15,29.5,27.625,14.238482187368147,47,2,unsafe
205.2997808084558,1985.2974140969486,8,5,3,255.0,2805,215.76923076923077,99.418427208637,345,60,22.0,23.53846153846154,13.641652193052462,42,2,unsafe
88.31123842161416,1283.8844552063063,4,4,4,172.5,1470,183.75,118.5261047195933,330,45,32.0,30.75,8.569568250501305,42,12,safe
52.783954494962046,2443.4977668673164,7,9,2,90.0,2520,157.5,124.93748436718262,345,15,22.0,25.4375,15.684262614162005,47,2,safe
167.74661140877944,1891.1907480082386,6,9,2,105.0,2235,149.0,119.0546093185812,330,15,22.0,23.333333333333332,13.597385369580758,47,2,safe
234.79673187870532,1320.0047484217152,9,8,3,255.0,3120,183.52941176470588,130.92167287758642,345,15,17.0,22.294117647058822,14.59961605410689,47,2,unsafe
20.0,1743.7821604445714,8,11,4,75.0,2940,154.73684210526315,123.88952723474551,330,15,22.0,19.36842105263158,13.989509326317908,37,2,unsafe
120.09649018010694,1625.7454985132777,5,5,3,187.5,1860,186.0,114.27598172844546,345,30,27.0,27.5,11.715374513859981,47,7,safe
167.74661140877944,2229.671308248783,9,9,1,187.5,3285,182.5,119.18997441060218,330,15,19.5,21.444444444444443,14.423061095274633,47,2,safe
35.761961271441095,2353.5982953368925,8,10,2,97.5,2910,161.66666666666666,123.14174308043917,345,15,17.0,22.833333333333332,16.68748699541732,47,2,safe
88.31123842161416,1432.4203612410183,6,7,3,120.0,2220,170.76923076923077,116.41844543657943,345,30,17.0,21.23076923076923,13.56553237580646,42,2,unsafe
25.43772910137012,2126.2690245723697,9,12,6,75.0,3255,155.0,117.5037993306721,330,30,22.0,23.19047619047619,13.879134896942546,42,2,unsafe
0.0,1664.0051369754565,9,7,4,270.0,3240,202.5,120.0,345,15,22.0,23.25,12.43734296383275,47,2,unsafe
239.43738967899466,1551.505817271821,8,5,3,300.0,2940,226.15384615384616,114.60893115543708,345,60,27.0,23.923076923076923,15.997411033142631,47,2,safe
167.74661140877944,1765.7248011217434,7,8,2,120.0,2595,173.0,127.26350615946427,345,15,22.0,26.333333333333332,10.624918300339484,47,12,safe
40.77496789914136,1758.411181703865,8,10,3,105.0,2910,161.66666666666666,138.88444437333106,345,15,22.0,22.27777777777778,14.574732913716561,47,2,safe
122.58874336577558,1173.0968900340158,4,7,5,45.0,1395,126.81818181818181,118.51875047804054,330,15,32.0,28.818181818181817,14.812882488000293,47,2,unsafe
107.6421108302429,1535.500555900433,8,5,3,300.0,2820,216.92307692307693,129.65247129773294,345,15,27.0,26.615384615384617,15.988161300635792,47,2,safe
84.5803907040383,1866.5163065939255,7,7,4,172.5,2520,180.0,110.22703842524301,330,60,17.0,20.571428571428573,15.746719775034716,47,2,unsafe
69.75590131464732,1362.7448100593658,8,9,1,120.0,2895,170.2941176470588,126.54307088468865,330,15,27.0,24.941176470588236,16.5439542475591,47,2,unsafe
18.41187295745632,1915.9462569019104,6,7,6,105.0,2160,166.15384615384616,114.30650170205082,330,15,22.0,22.384615384615383,13.931361750980644,47,2,unsafe
20.0,1482.984895012367,6,10,3,82.5,2220,138.75,115.76511780324849,330,15,19.5,19.8125,12.62051281644292,42,2,safe
0.0,2514.7145293746157,9,6,3,255.0,3135,209.0,124.59534501738017,345,15,27.0,23.0,16.753109164172084,47,2,safe
88.31123842161416,1759.4593527979193,11,10,2,240.0,4020,191.42857142857142,130.67720004746388,345,15,17.0,19.142857142857142,12.684019620825907,42,2,unsafe
95.85405573057407,1897.8980384094132,8,6,3,255.0,2805,200.35714285714286,115.71924592543377,345,45,24.5,23.785714285714285,12.47957514975439,47,2,safe
8.675194517261547,1428.0949058301373,7,10,3,60.0,2475,145.58823529411765,127.15070207459446,345,15,17.0,20.823529411764707,13.452466618857967,47,2,unsafe
20.0,2050.0154393009116,11,11,7,187.5,3975,180.6818181818182,122.82004069651751,345,15,22.0,20.636363636363637,13.831930958820854,42,2,unsafe
127.18008183839729,1586.7034695869502,14,14,5,187.5,5025,179.46428571428572,134.73081155263873,345,15,12.0,17.714285714285715,14.982983545287878,47,2,unsafe
20.0,1390.5330932474335,4,6,4,75.0,1440,144.0,120.03749414245534,345,30,24.5,25.5,14.326548781894402,42,2,safe
44.40500993197596,1562.6580872437255,7,8,2,120.0,2520,168.0,129.52219886953742,330,15,22.0,23.0,12.806248474865697,47,2,safe
20.0,1528.8441097004961,3,4,6,105.0,1125,160.71428571428572,113.59164240598776,315,15,37.0,29.857142857142858,14.356965173029844,47,2,safe
87.02449603613024,2090.3946487755525,8,10,9,90.0,2790,155.0,128.74393189583733,345,15,27.0,26.166666666666668,15.11529762268088,47,2,safe
102.38665564547864,1366.0076431310856,7,5,1,255.0,2445,203.75,125.41805093366744,345,15,32.0,28.666666666666668,11.606990230986765,42,2,safe
88.31123842161416,2026.1258951627808,10,9,5,270.0,3540,186.31578947368422,131.877555902028,345,15,22.0,21.210526315789473,14.259175983309545,47,2,unsafe
