distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,safety
10.763264249837441,6.685060117018532,12.5,15.0,15.0,15.555555555555555,14.444444444444445,13.771626297577855,6.203861259321686,20.0,6.666666666666666,8.0,0.0,9.57981146843384,10.0,0.0,safe
14.810188488257891,10.842663751911497,10.0,10.0,0.0,6.666666666666666,16.666666666666668,14.957983193277311,10.523153312097737,20.0,6.666666666666666,20.0,14.207077326343375,13.713680580371355,20.0,0.0,safe
10.799492041593513,4.8457988619169585,7.5,5.0,5.0,6.666666666666666,8.88888888888889,11.016042780748663,6.7256703019609105,13.333333333333332,6.666666666666666,12.0,12.910758965804835,10.846848769149545,20.0,4.0,safe
19.681237183931042,11.090682950687231,5.0,5.0,10.0,4.444444444444445,5.555555555555555,8.705882352941178,20.0,20.0,0.0,12.0,8.146788990825687,10.318038696934506,20.0,0.0,safe
12.996031738643879,3.263691455542002,7.5,7.5,0.0,11.11111111111111,13.333333333333332,13.529411764705884,6.6855939511829465,6.666666666666666,6.666666666666666,14.0,13.761467889908257,13.124557596382472,20.0,4.0,safe
11.457680935926412,0.0,2.5,2.5,20.0,15.555555555555555,14.444444444444445,14.705882352941178,5.978927831587585,6.666666666666666,13.333333333333332,12.0,9.082568807339449,12.399478155214492,20.0,0.0,safe
7.192869163183526,4.395062685598269,5.0,10.0,0.0,20.0,16.666666666666668,15.294117647058822,8.90813834757839,6.666666666666666,0.0,8.0,4.403669724770641,9.797038714202934,20.0,4.0,safe
17.781955641676404,12.77258695025358,5.0,12.5,0.0,15.555555555555555,14.444444444444445,14.027149321266968,11.279241876326937,20.0,6.666666666666666,12.0,8.722653493295697,10.632165881206813,20.0,4.0,safe
11.539597534584484,3.335539286468285,7.5,12.5,20.0,15.555555555555555,15.555555555555555,14.453781512605042,10.827756236452508,20.0,0.0,0.0,2.621231979030144,13.444629951058428,20.0,0.0,safe
13.623830237870987,5.063054584345559,7.5,15.0,5.0,20.0,12.222222222222223,12.941176470588236,9.959623764897177,20.0,0.0,4.0,6.899082568807337,12.859687298779567,20.0,0.0,safe
14.714948296138079,9.2754877907276,7.5,7.5,0.0,8.88888888888889,13.333333333333332,13.529411764705884,12.90554645596093,20.0,0.0,6.0,7.522935779816512,12.874755321863962,20.0,4.0,safe
14.044366483431325,6.424141625330728,15.0,10.0,10.0,6.666666666666666,15.555555555555555,14.264705882352942,4.238853079648948,13.333333333333332,13.333333333333332,14.0,8.302752293577981,12.2792039897755,10.0,0.0,safe
10.77379404840736,1.441294714351037,7.5,5.0,0.0,6.666666666666666,7.777777777777778,10.37433155080214,4.471664403602961,6.666666666666666,6.666666666666666,20.0,18.58215179316097,0.8501439086759209,10.0,12.0,safe
2.1517496215774594,5.012375633673561,7.5,10.0,0.0,15.555555555555555,8.88888888888889,11.312217194570135,12.35659544205106,13.333333333333332,0.0,0.0,2.484121383203948,16.29205123056422,20.0,0.0,safe
19.419666432113853,13.829149314220007,10.0,15.0,0.0,15.555555555555555,12.222222222222223,12.941176470588236,8.59023636411527,20.0,0.0,12.0,8.692660550458713,17.479214470128774,20.0,0.0,safe
12.14723868379907,3.6104316924358604,5.0,10.0,0.0,15.555555555555555,17.77777777777778,15.88235294117647,9.861780536870807,6.666666666666666,0.0,16.0,11.162079510703368,9.641272859224546,20.0,0.0,safe
9.04153614544255,4.271990972351148,7.5,10.0,0.0,20.0,13.333333333333332,13.4841628959276,8.172333371535679,6.666666666666666,0.0,8.0,10.16231474947071,11.64786532076443,20.0,4.0,safe
11.056678956079416,8.992044445823211,10.0,10.0,10.0,8.88888888888889,13.333333333333332,13.445378151260506,9.626592126768823,20.0,13.333333333333332,14.0,10.196592398427264,9.080601010886634,10.0,0.0,safe
11.138726408485844,6.250313834647983,12.5,5.0,5.0,2.2222222222222223,11.11111111111111,12.39819004524887,13.18207179092643,13.333333333333332,0.0,8.0,3.923782639378965,7.357959917805877,0.0,0.0,safe
8.444751270582662,0.15979023135271286,0.0,0.0,0.0,13.333333333333332,18.88888888888889,20.0,14.757609648237466,20.0,6.666666666666666,18.0,20.0,0.0,20.0,20.0,safe
11.371929377897875,5.903209961957849,7.5,12.5,0.0,15.555555555555555,15.555555555555555,14.453781512605042,0.0,6.666666666666666,0.0,8.0,7.077326343381392,12.650869302491799,20.0,0.0,safe
10.798305575418322,6.289113206838151,7.5,5.0,10.0,6.666666666666666,16.666666666666668,15.508021390374331,5.633128832866266,20.0,20.0,16.0,13.47789824854045,15.474490488610995,20.0,0.0,safe
0.0,1.9818594363933277,0.0,0.0,0.0,0.0,0.0,0.0,15.774294084585605,0.0,0.0,14.0,10.642201834862384,19.219957599976834,20.0,0.0,safe
13.789374378012882,15.081585351551974,12.5,10.0,10.0,6.666666666666666,14.444444444444445,13.882352941176471,10.364923389219287,13.333333333333332,6.666666666666666,4.0,2.32415902140672,14.581899501246266,10.0,0.0,unsafe
15.446131426648204,5.622670373537479,7.5,12.5,5.0,15.555555555555555,8.88888888888889,11.428571428571427,4.170162429119466,6.666666666666666,6.666666666666666,20.0,15.989515072083877,15.159879697666025,20.0,0.0,unsafe
15.437450228473107,5.240016866323578,12.5,17.5,5.0,17.77777777777778,12.222222222222223,12.941176470588236,4.369063654719472,13.333333333333332,0.0,10.0,5.790010193679916,8.529067052070367,20.0,0.0,unsafe
